date;heure;RUR-SE;AUT;VITRY;NEUIL;EIFF3;AUB
;;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3
13/12/2016;16;2;0;1;3;5;3
13/12/2016;17;2;0;2;3;5;3
13/12/2016;18;2;0;2;3;5;3
13/12/2016;19;2;0;2;3;6;3
13/12/2016;20;2;1;2;3;5;3
13/12/2016;21;2;1;1;3;5;3
13/12/2016;22;2;1;2;3;6;3
13/12/2016;23;1;1;2;3;7;3
13/12/2016;24;1;0;2;3;6;2
14/12/2016;1;1;0;2;2;2;0
14/12/2016;2;2;0;2;3;2;0
14/12/2016;3;2;1;3;2;1;0
14/12/2016;4;2;1;2;2;2;0
14/12/2016;5;2;1;2;2;1;0
14/12/2016;6;2;2;3;3;1;0
14/12/2016;7;2;1;3;4;1;1
14/12/2016;8;2;1;3;4;1;1
14/12/2016;9;2;2;3;5;1;1
14/12/2016;10;2;2;3;4;0;2
14/12/2016;11;2;n/d;3;4;0;4
14/12/2016;12;2;n/d;3;3;2;2
14/12/2016;13;2;n/d;3;4;3;1
14/12/2016;14;2;3;3;4;5;0
14/12/2016;15;2;2;3;5;4;1
14/12/2016;16;2;1;3;4;4;1
14/12/2016;17;2;1;3;4;4;1
14/12/2016;18;2;1;3;4;1;1
14/12/2016;19;2;1;3;5;0;1
14/12/2016;20;2;2;2;3;0;0
14/12/2016;21;2;1;2;3;0;0
14/12/2016;22;2;0;2;3;n/d;0
14/12/2016;23;2;2;2;3;n/d;0
14/12/2016;24;2;1;3;2;0;0
15/12/2016;1;2;0;2;2;1;0
15/12/2016;2;2;0;2;2;1;0
15/12/2016;3;2;0;2;2;0;0
15/12/2016;4;2;0;2;2;1;0
15/12/2016;5;2;0;2;2;1;0
15/12/2016;6;2;1;2;1;1;0
15/12/2016;7;2;1;2;2;1;1
15/12/2016;8;2;1;2;2;0;1
15/12/2016;9;2;1;2;3;1;2
15/12/2016;10;2;2;2;2;2;3
15/12/2016;11;2;3;2;2;3;3
15/12/2016;12;2;3;3;3;2;2
15/12/2016;13;2;3;3;3;3;1
15/12/2016;14;2;3;2;3;3;1
15/12/2016;15;2;2;2;3;2;1
15/12/2016;16;2;1;2;2;2;1
15/12/2016;17;2;1;2;2;1;0
15/12/2016;18;2;1;2;2;1;1
15/12/2016;19;2;1;2;2;1;1
15/12/2016;20;2;0;3;2;0;0
15/12/2016;21;2;1;2;2;1;0
15/12/2016;22;2;0;3;2;2;0
15/12/2016;23;2;0;3;2;1;0
15/12/2016;24;2;0;3;2;1;0
16/12/2016;1;2;0;1;3;0;2
16/12/2016;2;2;0;1;3;0;1
16/12/2016;3;2;0;2;4;0;1
16/12/2016;4;2;0;2;4;0;1
16/12/2016;5;2;1;2;3;0;1
16/12/2016;6;2;2;2;4;0;2
16/12/2016;7;2;1;2;4;0;2
16/12/2016;8;2;1;2;5;0;2
16/12/2016;9;2;1;3;5;0;2
16/12/2016;10;2;2;3;5;0;2
16/12/2016;11;2;2;5;6;1;2
16/12/2016;12;2;3;5;6;2;2
16/12/2016;13;3;3;5;6;2;2
16/12/2016;14;2;3;5;6;2;2
16/12/2016;15;2;3;4;5;3;2
16/12/2016;16;2;3;3;5;2;2
16/12/2016;17;2;3;3;5;3;1
16/12/2016;18;2;1;3;5;3;1
16/12/2016;19;2;1;2;4;3;2
16/12/2016;20;2;1;2;4;3;2
16/12/2016;21;2;1;2;4;4;2
16/12/2016;22;2;1;2;4;2;1
16/12/2016;23;2;3;2;4;2;2
16/12/2016;24;2;2;3;4;2;2
17/12/2016;1;2;3;2;3;2;1
17/12/2016;2;2;2;2;3;2;1
17/12/2016;3;2;2;3;3;3;2
17/12/2016;4;2;2;3;2;3;2
17/12/2016;5;2;3;3;3;3;2
17/12/2016;6;2;3;3;3;4;2
17/12/2016;7;2;4;3;3;5;3
17/12/2016;8;2;3;3;3;4;3
17/12/2016;9;2;4;4;3;3;3
17/12/2016;10;2;3;5;3;4;3
17/12/2016;11;2;4;7;3;5;4
17/12/2016;12;3;6;7;4;6;3
17/12/2016;13;3;8;7;5;7;2
17/12/2016;14;4;5;7;7;8;1
17/12/2016;15;3;2;6;4;7;0
17/12/2016;16;2;1;3;3;5;0
17/12/2016;17;2;1;3;2;5;1
17/12/2016;18;2;0;3;2;3;1
17/12/2016;19;2;1;3;2;3;0
17/12/2016;20;2;1;3;2;3;0
17/12/2016;21;2;1;3;2;3;1
17/12/2016;22;2;0;3;2;2;1
17/12/2016;23;2;1;2;2;2;1
17/12/2016;24;2;1;2;2;2;1
18/12/2016;1;2;1;1;3;0;2
18/12/2016;2;2;1;1;3;0;2
18/12/2016;3;2;1;1;3;0;2
18/12/2016;4;2;2;0;7;0;2
18/12/2016;5;2;1;1;6;0;2
18/12/2016;6;2;1;1;5;0;2
18/12/2016;7;2;2;1;6;0;1
18/12/2016;8;2;2;0;5;0;1
18/12/2016;9;2;2;0;4;0;2
18/12/2016;10;2;1;0;3;0;1
18/12/2016;11;2;2;0;4;0;2
18/12/2016;12;2;2;0;6;0;2
18/12/2016;13;1;2;0;7;0;2
18/12/2016;14;2;2;0;5;0;2
18/12/2016;15;2;2;0;5;0;2
18/12/2016;16;2;2;0;5;0;2
18/12/2016;17;2;2;0;4;0;2
18/12/2016;18;2;2;0;5;0;1
18/12/2016;19;2;1;0;3;0;1
18/12/2016;20;2;1;0;3;0;2
18/12/2016;21;2;1;0;2;0;1
18/12/2016;22;2;1;0;2;0;1
18/12/2016;23;2;0;0;3;0;1
18/12/2016;24;2;0;0;5;0;1
19/12/2016;1;2;0;0;3;0;0
19/12/2016;2;2;0;0;2;0;0
19/12/2016;3;2;0;0;3;0;0
19/12/2016;4;2;0;0;2;0;0
19/12/2016;5;2;1;0;2;0;0
19/12/2016;6;2;2;0;2;1;0
19/12/2016;7;2;2;0;2;1;0
19/12/2016;8;2;1;0;2;1;1
19/12/2016;9;2;2;0;2;1;1
19/12/2016;10;2;2;0;3;2;1
19/12/2016;11;2;3;0;3;2;1
19/12/2016;12;2;3;0;3;3;2
19/12/2016;13;2;3;1;5;4;1
19/12/2016;14;2;3;1;5;4;1
19/12/2016;15;2;2;1;4;4;1
19/12/2016;16;2;2;0;3;3;1
19/12/2016;17;2;1;0;3;3;1
19/12/2016;18;2;1;0;3;3;0
19/12/2016;19;2;1;0;3;3;1
19/12/2016;20;2;1;0;3;3;1
19/12/2016;21;2;1;0;2;2;1
19/12/2016;22;2;1;0;2;2;1
19/12/2016;23;2;1;0;2;2;1
19/12/2016;24;2;0;0;2;2;1
20/12/2016;1;2;0;2;2;1;0
20/12/2016;2;2;0;1;2;0;0
20/12/2016;3;2;0;1;2;0;0
20/12/2016;4;2;0;1;2;0;0
20/12/2016;5;2;1;1;2;0;1
20/12/2016;6;2;2;1;2;0;0
20/12/2016;7;2;1;1;2;0;1
20/12/2016;8;2;2;2;2;0;1
20/12/2016;9;2;1;2;2;0;1
20/12/2016;10;2;2;2;3;0;1
20/12/2016;11;2;3;3;4;0;2
20/12/2016;12;2;3;3;3;0;2
20/12/2016;13;2;4;3;3;1;2
20/12/2016;14;2;3;2;3;0;2
20/12/2016;15;2;3;1;2;1;1
20/12/2016;16;2;2;1;2;0;1
20/12/2016;17;2;0;1;2;0;0
20/12/2016;18;2;1;1;2;0;0
20/12/2016;19;2;1;2;2;0;0
20/12/2016;20;2;1;1;2;0;0
20/12/2016;21;2;0;1;2;0;0
20/12/2016;22;2;0;1;1;0;0
20/12/2016;23;2;0;1;1;0;0
20/12/2016;24;2;0;1;1;0;0
21/12/2016;1;2;0;1;2;0;1
21/12/2016;2;2;0;2;2;0;1
21/12/2016;3;1;0;2;2;0;1
21/12/2016;4;1;0;2;2;0;1
21/12/2016;5;1;0;2;2;0;1
21/12/2016;6;1;0;1;2;0;1
21/12/2016;7;2;0;1;2;0;1
21/12/2016;8;2;1;1;2;0;1
21/12/2016;9;2;1;1;2;0;1
21/12/2016;10;2;1;2;2;0;1
21/12/2016;11;2;1;2;2;0;1
21/12/2016;12;2;1;2;2;1;1
21/12/2016;13;2;1;2;3;1;1
21/12/2016;14;2;1;2;3;1;1
21/12/2016;15;2;1;2;3;1;1
21/12/2016;16;2;1;2;3;1;1
21/12/2016;17;2;0;3;2;2;1
21/12/2016;18;2;0;3;3;5;1
21/12/2016;19;2;0;2;3;2;1
21/12/2016;20;2;0;2;2;2;1
21/12/2016;21;2;0;2;2;2;1
21/12/2016;22;2;0;2;2;1;0
21/12/2016;23;2;0;2;2;0;0
21/12/2016;24;2;0;2;2;1;1
22/12/2016;1;2;0;1;1;n/d;0
22/12/2016;2;2;0;1;1;n/d;0
22/12/2016;3;2;0;1;1;n/d;0
22/12/2016;4;2;0;2;1;n/d;0
22/12/2016;5;2;0;2;1;n/d;0
22/12/2016;6;2;0;2;1;n/d;0
22/12/2016;7;2;1;2;1;n/d;1
22/12/2016;8;2;1;2;1;n/d;1
22/12/2016;9;2;1;2;1;n/d;1
22/12/2016;10;2;1;2;1;n/d;1
22/12/2016;11;2;2;n/d;1;n/d;1
22/12/2016;12;2;2;n/d;1;n/d;1
22/12/2016;13;2;1;n/d;1;n/d;1
22/12/2016;14;2;1;2;1;n/d;1
22/12/2016;15;2;2;2;1;n/d;1
22/12/2016;16;2;2;2;1;n/d;1
22/12/2016;17;2;2;3;1;n/d;1
22/12/2016;18;2;1;3;1;n/d;1
22/12/2016;19;2;1;3;1;n/d;1
22/12/2016;20;2;2;3;1;n/d;1
22/12/2016;21;2;1;3;1;n/d;1
22/12/2016;22;2;1;3;1;n/d;2
22/12/2016;23;2;1;3;2;n/d;2
22/12/2016;24;2;2;3;2;n/d;3
23/12/2016;1;2;1;1;1;0;0
23/12/2016;2;2;1;1;1;0;0
23/12/2016;3;2;1;1;1;0;0
23/12/2016;4;2;1;1;1;0;0
23/12/2016;5;2;3;1;1;0;0
23/12/2016;6;2;5;1;2;0;0
23/12/2016;7;2;1;1;2;n/d;0
23/12/2016;8;2;0;1;2;0;0
23/12/2016;9;2;1;0;1;n/d;0
23/12/2016;10;2;2;0;1;n/d;0
23/12/2016;11;2;1;0;1;n/d;0
23/12/2016;12;2;1;0;1;n/d;0
23/12/2016;13;2;0;1;1;n/d;0
23/12/2016;14;2;0;1;1;n/d;0
23/12/2016;15;2;0;1;1;n/d;0
23/12/2016;16;2;0;1;1;n/d;0
23/12/2016;17;2;0;1;1;n/d;0
23/12/2016;18;2;0;1;1;n/d;0
23/12/2016;19;2;0;1;1;n/d;0
23/12/2016;20;2;0;1;1;n/d;0
23/12/2016;21;2;0;1;1;n/d;0
23/12/2016;22;2;0;1;1;n/d;0
23/12/2016;23;2;0;1;1;n/d;0
23/12/2016;24;2;0;1;1;n/d;0
24/12/2016;1;2;0;1;1;0;n/d
24/12/2016;2;2;0;1;1;0;n/d
24/12/2016;3;2;0;1;1;0;n/d
24/12/2016;4;2;0;1;1;0;n/d
24/12/2016;5;2;0;1;1;1;n/d
24/12/2016;6;2;0;1;1;2;n/d
24/12/2016;7;2;0;1;1;2;n/d
24/12/2016;8;2;0;2;1;2;n/d
24/12/2016;9;2;0;1;1;2;n/d
24/12/2016;10;2;0;1;1;2;n/d
24/12/2016;11;2;0;2;2;3;n/d
24/12/2016;12;2;0;2;2;3;n/d
24/12/2016;13;2;0;2;2;3;n/d
24/12/2016;14;2;0;2;2;3;n/d
24/12/2016;15;2;0;2;3;3;n/d
24/12/2016;16;2;1;2;3;3;n/d
24/12/2016;17;2;0;2;2;3;n/d
24/12/2016;18;2;0;2;2;3;n/d
24/12/2016;19;2;0;2;2;3;n/d
24/12/2016;20;2;0;2;2;3;n/d
24/12/2016;21;2;0;2;2;2;n/d
24/12/2016;22;2;0;2;2;1;n/d
24/12/2016;23;2;0;2;2;2;n/d
24/12/2016;24;2;0;2;2;3;n/d
25/12/2016;1;2;0;1;1;1;n/d
25/12/2016;2;2;0;1;2;2;n/d
25/12/2016;3;2;0;1;2;2;n/d
25/12/2016;4;2;0;1;2;1;n/d
25/12/2016;5;2;0;2;2;1;n/d
25/12/2016;6;2;0;2;2;1;n/d
25/12/2016;7;2;0;2;2;1;n/d
25/12/2016;8;2;0;2;2;1;n/d
25/12/2016;9;2;0;1;2;2;n/d
25/12/2016;10;2;0;2;2;3;n/d
25/12/2016;11;2;0;2;2;1;n/d
25/12/2016;12;2;0;2;2;3;n/d
25/12/2016;13;2;0;2;2;3;n/d
25/12/2016;14;2;0;2;2;3;n/d
25/12/2016;15;2;0;2;2;4;n/d
25/12/2016;16;2;0;2;2;5;n/d
25/12/2016;17;2;0;2;2;4;n/d
25/12/2016;18;2;0;2;2;5;n/d
25/12/2016;19;2;0;2;2;6;n/d
25/12/2016;20;2;0;2;2;5;n/d
25/12/2016;21;2;0;2;2;6;n/d
25/12/2016;22;2;0;2;2;6;n/d
25/12/2016;23;2;0;2;2;5;n/d
25/12/2016;24;1;0;2;2;4;n/d
26/12/2016;1;1;0;0;1;0;0
26/12/2016;2;1;0;0;1;0;0
26/12/2016;3;1;0;0;1;0;0
26/12/2016;4;2;0;0;1;0;0
26/12/2016;5;2;0;0;1;0;0
26/12/2016;6;2;0;0;1;0;0
26/12/2016;7;1;0;0;1;0;0
26/12/2016;8;1;0;0;1;0;0
26/12/2016;9;1;0;0;1;0;0
26/12/2016;10;1;1;0;1;0;0
26/12/2016;11;1;0;0;1;0;0
26/12/2016;12;2;0;0;2;0;0
26/12/2016;13;2;0;1;2;0;1
26/12/2016;14;2;1;1;2;0;1
26/12/2016;15;2;0;1;2;0;1
26/12/2016;16;2;1;1;2;0;0
26/12/2016;17;2;1;1;2;0;0
26/12/2016;18;2;2;1;2;0;0
26/12/2016;19;2;1;1;2;0;0
26/12/2016;20;1;1;2;2;0;1
26/12/2016;21;2;2;0;2;0;0
26/12/2016;22;2;2;0;2;0;0
26/12/2016;23;2;2;0;2;0;1
26/12/2016;24;2;1;1;2;0;0
27/12/2016;1;2;0;2;2;0;0
27/12/2016;2;2;0;1;2;0;0
27/12/2016;3;2;0;1;2;0;0
27/12/2016;4;2;1;1;2;0;0
27/12/2016;5;2;2;1;2;2;0
27/12/2016;6;2;4;1;2;0;0
27/12/2016;7;2;3;1;2;0;0
27/12/2016;8;2;4;2;3;0;1
27/12/2016;9;2;4;2;3;0;1
27/12/2016;10;2;3;4;4;1;1
27/12/2016;11;2;4;3;4;1;2
27/12/2016;12;2;2;2;4;1;0
27/12/2016;13;2;2;1;3;1;0
27/12/2016;14;2;2;1;3;1;0
27/12/2016;15;2;3;1;3;1;0
27/12/2016;16;2;3;1;3;1;0
27/12/2016;17;2;2;2;3;1;0
27/12/2016;18;2;1;1;3;1;0
27/12/2016;19;2;1;1;3;1;0
27/12/2016;20;2;1;2;3;0;0
27/12/2016;21;2;1;1;3;0;0
27/12/2016;22;2;0;1;2;0;0
27/12/2016;23;2;0;1;2;n/d;0
27/12/2016;24;2;0;0;2;n/d;0
28/12/2016;1;1;0;2;2;0;1
28/12/2016;2;2;0;1;2;0;1
28/12/2016;3;2;0;1;2;0;1
28/12/2016;4;2;0;2;2;0;1
28/12/2016;5;1;0;2;2;0;2
28/12/2016;6;2;2;1;2;0;2
28/12/2016;7;2;2;2;2;0;2
28/12/2016;8;2;4;2;2;0;3
28/12/2016;9;2;4;2;2;0;3
28/12/2016;10;2;3;2;2;0;3
28/12/2016;11;2;n/d;2;2;1;3
28/12/2016;12;2;n/d;2;3;1;2
28/12/2016;13;2;3;2;n/d;2;2
28/12/2016;14;2;3;1;n/d;3;2
28/12/2016;15;2;3;1;3;3;2
28/12/2016;16;2;3;1;3;3;2
28/12/2016;17;2;2;3;2;3;2
28/12/2016;18;2;2;2;3;5;2
28/12/2016;19;2;2;1;2;3;2
28/12/2016;20;2;1;1;2;1;1
28/12/2016;21;2;0;2;2;0;2
28/12/2016;22;2;0;1;2;1;2
28/12/2016;23;2;0;0;2;1;2
28/12/2016;24;2;0;1;2;0;2
29/12/2016;1;2;0;4;2;1;2
29/12/2016;2;2;0;3;2;1;2
29/12/2016;3;2;0;3;1;1;2
29/12/2016;4;2;0;2;1;1;1
29/12/2016;5;2;0;2;1;1;2
29/12/2016;6;2;1;2;1;1;2
29/12/2016;7;2;1;2;1;2;1
29/12/2016;8;2;1;2;1;1;1
29/12/2016;9;2;2;2;1;1;1
29/12/2016;10;2;2;2;2;1;2
29/12/2016;11;2;2;3;2;2;2
29/12/2016;12;2;3;3;2;2;2
29/12/2016;13;2;4;3;2;2;2
29/12/2016;14;2;3;2;2;3;2
29/12/2016;15;2;3;3;2;3;2
29/12/2016;16;2;3;3;2;3;2
29/12/2016;17;2;2;3;2;3;2
29/12/2016;18;2;4;4;2;2;2
29/12/2016;19;2;3;3;2;2;3
29/12/2016;20;2;3;2;2;2;2
29/12/2016;21;2;3;2;2;2;3
29/12/2016;22;2;2;2;2;2;3
29/12/2016;23;2;1;2;2;2;2
29/12/2016;24;2;3;2;2;2;2
30/12/2016;1;2;2;2;2;3;3
30/12/2016;2;2;2;2;2;2;3
30/12/2016;3;2;2;2;1;2;3
30/12/2016;4;2;1;2;1;3;2
30/12/2016;5;2;2;2;2;2;3
30/12/2016;6;2;3;2;1;3;2
30/12/2016;7;2;1;2;2;3;3
30/12/2016;8;2;1;2;2;2;3
30/12/2016;9;2;2;2;2;2;3
30/12/2016;10;2;2;2;2;3;4
30/12/2016;11;2;2;2;2;4;4
30/12/2016;12;2;3;2;2;3;4
30/12/2016;13;2;3;5;2;4;4
30/12/2016;14;2;2;4;2;5;4
30/12/2016;15;2;2;3;2;6;4
30/12/2016;16;2;2;2;2;5;5
30/12/2016;17;2;1;2;2;5;4
30/12/2016;18;2;1;2;2;4;4
30/12/2016;19;2;2;2;2;4;4
30/12/2016;20;2;1;2;2;3;4
30/12/2016;21;2;1;1;2;3;3
30/12/2016;22;2;1;2;2;2;3
30/12/2016;23;2;1;1;2;2;3
30/12/2016;24;2;1;1;2;2;3
31/12/2016;1;2;0;1;2;1;0
31/12/2016;2;2;0;1;2;1;0
31/12/2016;3;2;0;0;2;0;0
31/12/2016;4;2;0;0;2;0;0
31/12/2016;5;2;0;0;2;0;0
31/12/2016;6;2;0;0;2;0;0
31/12/2016;7;2;0;0;2;0;0
31/12/2016;8;2;1;0;2;1;0
31/12/2016;9;2;0;0;2;1;0
31/12/2016;10;2;1;0;2;1;0
31/12/2016;11;2;0;0;2;0;0
31/12/2016;12;2;1;0;2;0;0
31/12/2016;13;2;1;0;2;1;0
31/12/2016;14;2;1;0;2;1;0
31/12/2016;15;2;0;0;3;1;0
31/12/2016;16;2;0;0;3;1;1
31/12/2016;17;2;0;0;2;0;0
31/12/2016;18;2;1;0;2;0;0
31/12/2016;19;2;1;0;2;0;0
31/12/2016;20;2;2;0;2;0;0
31/12/2016;21;2;0;0;2;0;0
31/12/2016;22;2;0;0;2;0;0
31/12/2016;23;2;0;0;2;0;0
31/12/2016;24;2;0;0;2;0;0
01/01/2017;1;2;0;2;2;0;0
01/01/2017;2;2;0;2;2;0;0
01/01/2017;3;2;0;2;2;0;0
01/01/2017;4;2;0;2;2;0;1
01/01/2017;5;2;0;2;2;0;0
01/01/2017;6;2;0;2;2;0;0
01/01/2017;7;2;0;2;2;0;0
01/01/2017;8;2;0;2;2;0;0
01/01/2017;9;2;0;2;2;0;0
01/01/2017;10;2;0;2;2;0;0
01/01/2017;11;2;0;2;2;0;0
01/01/2017;12;2;0;2;2;0;1
01/01/2017;13;2;0;2;2;0;0
01/01/2017;14;2;0;2;2;0;0
01/01/2017;15;2;0;2;2;0;1
01/01/2017;16;2;0;2;1;0;1
01/01/2017;17;2;0;2;1;0;1
01/01/2017;18;2;0;2;1;0;1
01/01/2017;19;2;0;2;1;0;1
01/01/2017;20;2;0;2;1;0;0
01/01/2017;21;2;0;2;1;0;1
01/01/2017;22;2;0;2;1;0;1
01/01/2017;23;2;0;2;1;0;1
01/01/2017;24;2;0;3;1;0;1
02/01/2017;1;2;0;1;1;1;0
02/01/2017;2;2;0;1;1;1;0
02/01/2017;3;2;0;1;1;1;0
02/01/2017;4;2;0;2;1;1;0
02/01/2017;5;2;0;2;2;2;0
02/01/2017;6;2;2;2;1;2;0
02/01/2017;7;2;2;2;2;3;0
02/01/2017;8;2;2;1;1;3;0
02/01/2017;9;2;2;2;2;3;0
02/01/2017;10;2;1;2;1;3;0
02/01/2017;11;2;2;2;2;3;0
02/01/2017;12;2;2;2;2;3;0
02/01/2017;13;2;2;2;2;4;0
02/01/2017;14;2;2;3;2;3;0
02/01/2017;15;2;2;3;2;4;0
02/01/2017;16;2;1;3;2;4;0
02/01/2017;17;2;1;3;2;4;0
02/01/2017;18;2;0;3;2;3;0
02/01/2017;19;2;1;3;2;3;0
02/01/2017;20;2;1;3;2;4;0
02/01/2017;21;2;1;3;2;3;0
02/01/2017;22;2;0;2;1;3;0
02/01/2017;23;2;0;2;2;3;0
02/01/2017;24;3;0;2;2;4;0
03/01/2017;1;3;0;1;1;1;1
03/01/2017;2;5;0;1;1;1;1
03/01/2017;3;6;0;1;1;1;1
03/01/2017;4;4;0;1;1;1;1
03/01/2017;5;2;1;1;1;1;1
03/01/2017;6;2;1;1;1;1;1
03/01/2017;7;2;2;1;1;1;2
03/01/2017;8;3;1;1;1;1;2
03/01/2017;9;3;2;1;2;1;3
03/01/2017;10;2;2;1;2;1;2
03/01/2017;11;2;2;1;2;1;3
03/01/2017;12;2;2;1;2;1;3
03/01/2017;13;2;1;1;2;1;3
03/01/2017;14;2;2;1;2;1;2
03/01/2017;15;2;2;1;2;1;2
03/01/2017;16;2;2;1;2;1;2
03/01/2017;17;2;2;1;2;1;2
03/01/2017;18;3;1;1;2;1;3
03/01/2017;19;3;1;1;1;1;2
03/01/2017;20;2;0;1;1;1;2
03/01/2017;21;2;0;1;1;1;1
03/01/2017;22;2;0;1;1;1;2
03/01/2017;23;2;0;1;1;1;1
03/01/2017;24;2;0;1;1;0;1
04/01/2017;1;2;0;2;1;1;1
04/01/2017;2;2;0;2;1;1;1
04/01/2017;3;2;0;2;1;1;1
04/01/2017;4;2;0;2;2;1;1
04/01/2017;5;2;0;2;2;1;1
04/01/2017;6;2;2;2;2;1;1
04/01/2017;7;2;2;2;2;1;1
04/01/2017;8;2;3;2;2;3;3
04/01/2017;9;2;2;2;3;4;2
04/01/2017;10;2;2;2;5;5;4
04/01/2017;11;2;3;3;6;6;5
04/01/2017;12;2;2;3;6;6;6
04/01/2017;13;2;3;4;6;6;4
04/01/2017;14;2;2;4;5;5;2
04/01/2017;15;2;2;3;4;5;1
04/01/2017;16;2;1;3;3;5;1
04/01/2017;17;2;1;3;2;5;1
04/01/2017;18;2;2;4;3;5;1
04/01/2017;19;2;2;4;3;5;1
04/01/2017;20;2;1;4;3;4;1
04/01/2017;21;2;1;4;3;3;1
04/01/2017;22;2;1;5;3;3;1
04/01/2017;23;2;1;4;3;3;1
04/01/2017;24;2;1;4;3;3;0
05/01/2017;1;2;0;2;2;1;2
05/01/2017;2;2;0;2;3;0;2
05/01/2017;3;2;0;2;4;0;2
05/01/2017;4;2;0;2;3;0;2
05/01/2017;5;2;1;2;4;0;2
05/01/2017;6;2;2;2;4;0;3
05/01/2017;7;2;4;2;3;0;4
05/01/2017;8;2;4;2;3;0;4
05/01/2017;9;2;5;3;5;0;3
05/01/2017;10;2;3;3;4;0;3
05/01/2017;11;2;2;3;4;1;5
05/01/2017;12;2;2;2;4;1;3
05/01/2017;13;2;3;2;4;2;3
05/01/2017;14;2;2;2;4;2;3
05/01/2017;15;2;2;2;4;3;3
05/01/2017;16;2;2;2;4;3;3
05/01/2017;17;2;1;2;4;3;3
05/01/2017;18;2;1;2;3;3;3
05/01/2017;19;2;1;2;3;3;3
05/01/2017;20;2;1;2;3;3;3
05/01/2017;21;2;1;3;3;3;3
05/01/2017;22;2;1;2;3;2;3
05/01/2017;23;2;1;2;4;2;3
05/01/2017;24;2;0;1;3;1;3
06/01/2017;1;2;0;2;3;0;3
06/01/2017;2;2;0;2;3;0;3
06/01/2017;3;2;0;2;3;0;4
06/01/2017;4;2;0;2;3;0;4
06/01/2017;5;2;0;3;3;0;3
06/01/2017;6;2;2;2;3;1;3
06/01/2017;7;2;3;2;5;2;4
06/01/2017;8;2;4;3;5;2;4
06/01/2017;9;3;3;3;5;3;6
06/01/2017;10;3;3;3;5;4;6
06/01/2017;11;3;3;3;6;3;7
06/01/2017;12;n/d;4;12;6;3;6
06/01/2017;13;3;4;4;6;1;5
06/01/2017;14;2;3;0;4;1;5
06/01/2017;15;2;1;0;4;1;4
06/01/2017;16;2;1;0;3;0;4
06/01/2017;17;2;2;2;3;1;3
06/01/2017;18;2;2;1;4;2;4
06/01/2017;19;2;1;0;3;1;4
06/01/2017;20;2;0;0;4;2;4
06/01/2017;21;2;1;0;5;2;4
06/01/2017;22;2;0;0;3;0;4
06/01/2017;23;2;1;0;3;0;4
06/01/2017;24;2;0;0;3;0;3
07/01/2017;1;2;1;3;3;1;2
07/01/2017;2;2;1;3;3;1;2
07/01/2017;3;2;1;2;3;1;2
07/01/2017;4;2;1;2;3;1;2
07/01/2017;5;2;2;2;3;2;2
07/01/2017;6;2;1;4;4;1;2
07/01/2017;7;2;1;4;4;1;3
07/01/2017;8;2;1;3;4;1;3
07/01/2017;9;2;1;3;4;0;2
07/01/2017;10;2;2;3;4;0;2
07/01/2017;11;2;2;3;3;0;2
07/01/2017;12;2;2;3;3;0;2
07/01/2017;13;2;1;2;2;0;1
07/01/2017;14;3;1;2;2;0;0
07/01/2017;15;2;1;2;2;0;1
07/01/2017;16;2;1;2;1;0;1
07/01/2017;17;2;0;2;1;0;1
07/01/2017;18;2;1;2;2;0;1
07/01/2017;19;2;1;2;1;1;1
07/01/2017;20;2;1;2;2;1;2
07/01/2017;21;2;1;3;2;1;1
07/01/2017;22;2;1;3;1;1;0
07/01/2017;23;2;2;3;1;2;0
07/01/2017;24;2;1;3;1;3;0
08/01/2017;1;2;0;1;1;0;0
08/01/2017;2;2;0;1;1;0;0
08/01/2017;3;2;0;1;1;1;0
08/01/2017;4;2;0;1;1;1;0
08/01/2017;5;2;0;1;1;1;0
08/01/2017;6;2;0;1;1;1;0
08/01/2017;7;2;0;1;1;1;0
08/01/2017;8;2;0;2;1;2;0
08/01/2017;9;2;1;2;1;2;1
08/01/2017;10;2;0;3;1;2;1
08/01/2017;11;2;0;3;1;1;1
08/01/2017;12;2;1;4;2;3;2
08/01/2017;13;2;0;4;2;3;2
08/01/2017;14;2;0;4;2;3;3
08/01/2017;15;2;1;4;3;4;2
08/01/2017;16;2;1;4;3;4;2
08/01/2017;17;2;2;4;3;4;2
08/01/2017;18;2;2;4;3;3;2
08/01/2017;19;2;2;4;3;3;2
08/01/2017;20;2;1;4;3;3;1
08/01/2017;21;2;1;4;3;4;0
08/01/2017;22;2;1;4;3;3;1
08/01/2017;23;2;1;5;3;3;1
08/01/2017;24;2;0;5;3;2;1
09/01/2017;1;2;0;1;2;0;2
09/01/2017;2;2;0;1;1;0;0
09/01/2017;3;2;0;1;1;0;0
09/01/2017;4;2;0;1;1;n/d;0
09/01/2017;5;2;0;1;1;0;1
09/01/2017;6;2;1;1;1;0;0
09/01/2017;7;2;2;1;1;0;1
09/01/2017;8;2;2;1;1;0;2
09/01/2017;9;2;2;2;2;0;2
09/01/2017;10;2;2;2;2;0;2
09/01/2017;11;2;2;2;1;0;1
09/01/2017;12;2;1;2;1;0;2
09/01/2017;13;2;1;2;1;0;1
09/01/2017;14;2;1;2;2;0;1
09/01/2017;15;2;1;2;2;0;1
09/01/2017;16;2;1;2;2;0;1
09/01/2017;17;2;0;2;2;0;1
09/01/2017;18;2;0;2;2;1;1
09/01/2017;19;2;0;2;2;0;0
09/01/2017;20;2;0;2;2;0;1
