date;heure;CO;PM25;PM10;NO2;O3
;;mg/m3;microg/m3;microg/m3;microg/m3;microg/m3
17/03/2013;13;n/d;6;18;n/d;68
17/03/2013;14;n/d;5;19;n/d;63
17/03/2013;15;n/d;6;13;n/d;70
17/03/2013;16;n/d;6;13;n/d;62
17/03/2013;17;n/d;10;10;n/d;51
17/03/2013;18;n/d;5;15;n/d;53
17/03/2013;19;n/d;6;13;n/d;54
17/03/2013;20;n/d;8;15;n/d;51
17/03/2013;21;n/d;10;17;n/d;48
17/03/2013;22;n/d;10;18;n/d;44
17/03/2013;23;n/d;10;19;n/d;38
17/03/2013;24;n/d;11;20;n/d;34
18/03/2013;1;n/d;12;21;n/d;38
18/03/2013;2;n/d;12;19;n/d;31
18/03/2013;3;n/d;12;19;n/d;35
18/03/2013;4;n/d;11;21;n/d;31
18/03/2013;5;n/d;12;19;n/d;23
18/03/2013;6;n/d;10;20;n/d;6
18/03/2013;7;n/d;11;21;n/d;5
18/03/2013;8;n/d;11;23;n/d;15
18/03/2013;9;n/d;10;27;n/d;29
18/03/2013;10;n/d;12;27;n/d;39
18/03/2013;11;n/d;11;26;n/d;42
18/03/2013;12;n/d;10;22;n/d;50
18/03/2013;13;n/d;7;14;n/d;51
18/03/2013;14;n/d;7;16;n/d;46
18/03/2013;15;n/d;7;15;n/d;41
18/03/2013;16;n/d;7;13;n/d;45
18/03/2013;17;n/d;6;12;n/d;39
18/03/2013;18;n/d;7;12;n/d;27
18/03/2013;19;n/d;8;15;n/d;17
18/03/2013;20;n/d;9;18;n/d;24
18/03/2013;21;n/d;9;18;n/d;26
18/03/2013;22;n/d;9;14;n/d;32
18/03/2013;23;n/d;10;12;n/d;41
18/03/2013;24;n/d;9;10;n/d;42
19/03/2013;1;n/d;8;11;n/d;55
19/03/2013;2;n/d;6;7;n/d;56
19/03/2013;3;n/d;6;10;n/d;44
19/03/2013;4;n/d;7;13;n/d;54
19/03/2013;5;n/d;7;14;n/d;51
19/03/2013;6;n/d;6;13;n/d;37
19/03/2013;7;n/d;7;15;n/d;21
19/03/2013;8;n/d;9;17;n/d;20
19/03/2013;9;n/d;9;21;n/d;23
19/03/2013;10;n/d;9;21;n/d;41
19/03/2013;11;n/d;9;22;n/d;44
19/03/2013;12;n/d;10;20;n/d;52
19/03/2013;13;n/d;8;23;n/d;58
19/03/2013;14;n/d;8;22;n/d;n/d
19/03/2013;15;n/d;10;17;n/d;n/d
19/03/2013;16;n/d;10;12;n/d;n/d
19/03/2013;17;n/d;6;15;n/d;n/d
19/03/2013;18;n/d;6;10;n/d;n/d
19/03/2013;19;n/d;7;12;n/d;n/d
19/03/2013;20;n/d;9;18;n/d;n/d
19/03/2013;21;n/d;12;18;n/d;n/d
19/03/2013;22;n/d;16;24;n/d;n/d
19/03/2013;23;n/d;16;21;n/d;n/d
19/03/2013;24;n/d;10;15;n/d;n/d
20/03/2013;1;n/d;9;13;n/d;n/d
20/03/2013;2;n/d;8;13;n/d;n/d
20/03/2013;3;n/d;7;9;n/d;n/d
20/03/2013;4;n/d;6;8;n/d;n/d
20/03/2013;5;n/d;7;9;n/d;n/d
20/03/2013;6;n/d;6;11;n/d;n/d
20/03/2013;7;n/d;6;13;n/d;n/d
20/03/2013;8;n/d;9;16;n/d;n/d
20/03/2013;9;n/d;10;22;n/d;n/d
20/03/2013;10;n/d;11;18;n/d;n/d
20/03/2013;11;n/d;8;21;n/d;n/d
20/03/2013;12;n/d;8;18;n/d;n/d
20/03/2013;13;n/d;12;18;n/d;n/d
20/03/2013;14;n/d;15;26;n/d;n/d
20/03/2013;15;n/d;17;23;n/d;46
20/03/2013;16;n/d;16;26;n/d;43
20/03/2013;17;n/d;21;29;n/d;45
20/03/2013;18;n/d;25;31;n/d;43
20/03/2013;19;n/d;26;36;n/d;24
20/03/2013;20;n/d;37;46;n/d;20
20/03/2013;21;n/d;37;51;n/d;28
20/03/2013;22;n/d;40;52;n/d;24
20/03/2013;23;n/d;42;49;n/d;32
20/03/2013;24;n/d;44;46;n/d;16
21/03/2013;1;n/d;48;57;n/d;4
21/03/2013;2;n/d;53;62;n/d;3
21/03/2013;3;n/d;56;64;n/d;2
21/03/2013;4;n/d;57;67;n/d;2
21/03/2013;5;n/d;54;62;n/d;9
21/03/2013;6;n/d;49;55;n/d;5
21/03/2013;7;n/d;48;54;n/d;5
21/03/2013;8;n/d;50;58;n/d;7
21/03/2013;9;n/d;52;62;n/d;15
21/03/2013;10;n/d;51;62;n/d;20
21/03/2013;11;n/d;49;63;n/d;28
21/03/2013;12;n/d;47;62;n/d;33
21/03/2013;13;n/d;46;55;n/d;39
21/03/2013;14;n/d;43;54;n/d;39
21/03/2013;15;n/d;37;50;n/d;39
21/03/2013;16;n/d;37;48;n/d;43
21/03/2013;17;n/d;33;40;n/d;39
21/03/2013;18;n/d;31;37;n/d;39
21/03/2013;19;n/d;30;36;n/d;36
21/03/2013;20;n/d;30;36;n/d;29
21/03/2013;21;n/d;34;41;n/d;26
21/03/2013;22;n/d;35;41;n/d;30
21/03/2013;23;n/d;37;42;n/d;42
21/03/2013;24;n/d;35;37;n/d;50
22/03/2013;1;n/d;31;34;n/d;49
22/03/2013;2;n/d;30;34;n/d;54
22/03/2013;3;n/d;27;31;n/d;52
22/03/2013;4;n/d;24;27;n/d;50
22/03/2013;5;n/d;24;28;n/d;42
22/03/2013;6;n/d;25;29;n/d;27
22/03/2013;7;n/d;25;31;n/d;15
22/03/2013;8;n/d;26;36;n/d;20
22/03/2013;9;n/d;26;39;n/d;31
22/03/2013;10;n/d;28;38;n/d;40
22/03/2013;11;n/d;29;37;n/d;48
22/03/2013;12;n/d;29;34;n/d;51
22/03/2013;13;n/d;28;36;n/d;55
22/03/2013;14;n/d;23;37;n/d;71
22/03/2013;15;n/d;20;31;n/d;68
22/03/2013;16;n/d;25;30;n/d;64
22/03/2013;17;n/d;28;36;n/d;54
22/03/2013;18;n/d;30;38;n/d;47
22/03/2013;19;n/d;30;40;n/d;46
22/03/2013;20;n/d;30;39;n/d;49
22/03/2013;21;n/d;26;36;n/d;48
22/03/2013;22;n/d;25;34;n/d;46
22/03/2013;23;n/d;29;34;n/d;42
22/03/2013;24;n/d;29;37;n/d;32
23/03/2013;1;n/d;32;37;n/d;33
23/03/2013;2;n/d;34;36;n/d;29
23/03/2013;3;n/d;30;41;n/d;33
23/03/2013;4;n/d;35;39;n/d;34
23/03/2013;5;n/d;40;40;n/d;37
23/03/2013;6;n/d;40;40;n/d;28
23/03/2013;7;n/d;36;43;n/d;30
23/03/2013;8;n/d;36;45;n/d;29
23/03/2013;9;n/d;38;44;n/d;29
23/03/2013;10;n/d;38;46;n/d;35
23/03/2013;11;n/d;41;48;n/d;27
23/03/2013;12;n/d;44;55;n/d;30
23/03/2013;13;n/d;46;56;n/d;32
23/03/2013;14;n/d;50;58;n/d;30
23/03/2013;15;n/d;49;59;n/d;37
23/03/2013;16;n/d;47;51;n/d;33
23/03/2013;17;n/d;46;53;n/d;34
23/03/2013;18;n/d;42;51;n/d;28
23/03/2013;19;n/d;39;46;n/d;23
23/03/2013;20;n/d;39;47;n/d;20
23/03/2013;21;n/d;46;49;n/d;20
23/03/2013;22;n/d;45;50;n/d;24
23/03/2013;23;n/d;45;48;n/d;22
23/03/2013;24;n/d;44;53;n/d;18
24/03/2013;1;n/d;46;53;n/d;22
24/03/2013;2;n/d;51;62;n/d;25
24/03/2013;3;n/d;54;71;n/d;29
24/03/2013;4;n/d;54;65;n/d;32
24/03/2013;5;n/d;51;56;n/d;31
24/03/2013;6;n/d;47;52;n/d;31
24/03/2013;7;n/d;47;53;n/d;31
24/03/2013;8;n/d;51;61;n/d;32
24/03/2013;9;n/d;50;60;n/d;31
24/03/2013;10;n/d;51;61;n/d;37
24/03/2013;11;n/d;49;58;n/d;36
24/03/2013;12;n/d;48;54;n/d;36
24/03/2013;13;n/d;47;52;n/d;42
24/03/2013;14;n/d;44;54;n/d;45
24/03/2013;15;n/d;42;53;n/d;52
24/03/2013;16;n/d;39;45;n/d;49
24/03/2013;17;n/d;35;42;n/d;47
24/03/2013;18;n/d;35;41;n/d;44
24/03/2013;19;n/d;37;43;n/d;44
24/03/2013;20;n/d;37;43;n/d;47
24/03/2013;21;n/d;34;39;n/d;47
24/03/2013;22;n/d;32;37;n/d;49
24/03/2013;23;n/d;30;36;n/d;49
24/03/2013;24;n/d;28;33;n/d;48
25/03/2013;1;n/d;29;32;n/d;45
25/03/2013;2;n/d;30;34;n/d;45
25/03/2013;3;n/d;30;34;n/d;44
25/03/2013;4;n/d;29;36;n/d;48
25/03/2013;5;n/d;31;35;n/d;51
25/03/2013;6;n/d;31;37;n/d;45
25/03/2013;7;n/d;27;33;n/d;45
25/03/2013;8;n/d;24;34;n/d;41
25/03/2013;9;n/d;22;33;n/d;49
25/03/2013;10;n/d;24;n/d;n/d;52
25/03/2013;11;n/d;27;40;n/d;64
25/03/2013;12;n/d;30;36;n/d;67
25/03/2013;13;n/d;31;36;n/d;72
25/03/2013;14;n/d;27;39;n/d;71
25/03/2013;15;n/d;31;43;n/d;63
25/03/2013;16;n/d;32;42;n/d;67
25/03/2013;17;n/d;33;44;n/d;68
25/03/2013;18;n/d;33;48;n/d;63
25/03/2013;19;n/d;35;47;n/d;46
25/03/2013;20;n/d;41;53;n/d;31
25/03/2013;21;n/d;45;54;n/d;32
25/03/2013;22;n/d;46;54;n/d;27
25/03/2013;23;n/d;43;55;n/d;40
25/03/2013;24;n/d;42;49;n/d;54
26/03/2013;1;n/d;42;52;n/d;53
26/03/2013;2;n/d;41;51;n/d;53
26/03/2013;3;n/d;42;45;n/d;54
26/03/2013;4;n/d;42;46;n/d;57
26/03/2013;5;n/d;39;46;n/d;51
26/03/2013;6;n/d;38;44;n/d;42
26/03/2013;7;n/d;38;47;n/d;30
26/03/2013;8;n/d;41;48;n/d;27
26/03/2013;9;n/d;42;51;n/d;31
26/03/2013;10;n/d;39;55;n/d;n/d
26/03/2013;11;n/d;40;51;38;n/d
26/03/2013;12;n/d;40;51;31;59
26/03/2013;13;n/d;43;52;30;68
26/03/2013;14;n/d;43;54;33;67
26/03/2013;15;n/d;46;58;38;61
26/03/2013;16;n/d;48;63;41;61
26/03/2013;17;n/d;45;57;42;58
26/03/2013;18;n/d;43;53;41;61
26/03/2013;19;n/d;41;50;38;64
26/03/2013;20;n/d;40;50;40;64
26/03/2013;21;n/d;39;46;33;67
26/03/2013;22;n/d;41;47;28;66
26/03/2013;23;n/d;42;49;30;61
26/03/2013;24;n/d;43;51;35;50
27/03/2013;1;0;45;53;33;41
27/03/2013;2;0;48;56;32;40
27/03/2013;3;0;48;55;31;39
27/03/2013;4;0;48;56;28;40
27/03/2013;5;0;51;58;31;36
27/03/2013;6;0;51;56;41;30
27/03/2013;7;0;50;59;45;29
27/03/2013;8;0;49;61;45;31
27/03/2013;9;0;49;65;40;39
27/03/2013;10;0;49;63;34;48
27/03/2013;11;0;48;62;30;58
27/03/2013;12;0;49;61;32;63
27/03/2013;13;0;48;58;31;69
27/03/2013;14;0;46;53;31;70
27/03/2013;15;0;43;51;28;78
27/03/2013;16;0;42;52;37;71
27/03/2013;17;0;43;53;36;72
27/03/2013;18;0;42;51;41;66
27/03/2013;19;0;45;55;47;58
27/03/2013;20;0;46;55;44;57
27/03/2013;21;0;48;55;45;51
27/03/2013;22;0;50;56;36;58
27/03/2013;23;0;51;59;40;52
27/03/2013;24;0;52;61;43;48
28/03/2013;1;0;52;62;40;48
28/03/2013;2;0;56;63;46;38
28/03/2013;3;0;57;64;45;35
28/03/2013;4;0;59;68;45;32
28/03/2013;5;0;57;66;54;22
28/03/2013;6;0;58;66;59;18
28/03/2013;7;0;58;67;57;21
28/03/2013;8;0;59;70;55;24
28/03/2013;9;0;62;80;60;23
28/03/2013;10;0;57;72;43;43
28/03/2013;11;0;53;62;35;58
28/03/2013;12;0;48;61;40;57
28/03/2013;13;0;47;56;28;75
28/03/2013;14;0;45;52;33;66
28/03/2013;15;0;47;59;36;62
28/03/2013;16;0;45;54;34;65
28/03/2013;17;0;47;57;45;55
28/03/2013;18;0;48;59;46;52
28/03/2013;19;0;51;62;48;51
28/03/2013;20;0;55;67;46;46
28/03/2013;21;0;63;74;45;46
28/03/2013;22;0;70;81;46;42
28/03/2013;23;0;64;77;36;64
28/03/2013;24;0;42;54;31;78
29/03/2013;1;0;37;49;30;77
29/03/2013;2;0;37;48;27;79
29/03/2013;3;0;39;49;29;74
29/03/2013;4;0;40;50;30;70
29/03/2013;5;0;40;51;31;66
29/03/2013;6;0;42;51;54;42
29/03/2013;7;0;42;53;72;29
29/03/2013;8;0;43;55;60;46
29/03/2013;9;0;42;53;57;50
29/03/2013;10;0;45;56;47;60
29/03/2013;11;0;47;56;37;72
29/03/2013;12;0;53;60;43;68
29/03/2013;13;0;59;68;47;65
29/03/2013;14;0;59;69;38;75
29/03/2013;15;0;58;67;41;75
29/03/2013;16;0;63;72;41;72
29/03/2013;17;0;61;70;39;74
29/03/2013;18;0;59;68;46;65
29/03/2013;19;0;61;71;50;50
29/03/2013;20;0;65;74;54;38
29/03/2013;21;0;66;75;45;42
29/03/2013;22;0;68;74;40;46
29/03/2013;23;0;67;74;36;48
29/03/2013;24;0;68;77;39;41
30/03/2013;1;0;69;77;34;49
30/03/2013;2;0;68;76;27;54
30/03/2013;3;0;68;76;24;56
30/03/2013;4;0;68;75;26;54
30/03/2013;5;0;68;73;26;54
30/03/2013;6;0;70;76;33;48
30/03/2013;7;0;71;81;37;43
30/03/2013;8;0;72;81;38;42
30/03/2013;9;0;73;81;37;44
30/03/2013;10;0;76;85;33;47
30/03/2013;11;0;78;85;31;49
30/03/2013;12;0;82;92;34;51
30/03/2013;13;0;79;87;31;57
30/03/2013;14;0;77;84;25;67
30/03/2013;15;0;74;82;27;73
30/03/2013;16;0;71;79;29;75
30/03/2013;17;0;70;79;35;71
30/03/2013;18;0;70;79;45;60
30/03/2013;19;0;66;79;41;66
30/03/2013;20;0;62;69;50;59
30/03/2013;21;0;63;68;40;66
30/03/2013;22;0;63;68;35;71
30/03/2013;23;0;62;69;45;56
30/03/2013;24;0;63;69;52;43
31/03/2013;1;0;61;69;40;43
31/03/2013;2;0;55;63;39;37
31/03/2013;3;0;53;57;35;38
31/03/2013;4;0;53;58;35;39
31/03/2013;5;0;52;58;34;40
31/03/2013;6;0;46;52;40;32
31/03/2013;7;0;46;53;38;36
31/03/2013;8;0;46;52;31;42
31/03/2013;9;0;43;51;28;59
31/03/2013;10;0;36;41;24;71
31/03/2013;11;0;34;37;22;76
31/03/2013;12;0;34;38;22;80
31/03/2013;13;0;33;34;21;82
31/03/2013;14;0;33;37;22;85
31/03/2013;15;0;32;34;24;83
31/03/2013;16;0;30;33;23;85
31/03/2013;17;0;30;33;29;75
31/03/2013;18;0;31;36;34;70
31/03/2013;19;0;29;31;35;68
31/03/2013;20;0;29;31;41;58
31/03/2013;21;0;30;33;41;61
31/03/2013;22;0;32;35;45;53
31/03/2013;23;0;36;39;43;50
31/03/2013;24;0;40;43;41;47
01/04/2013;1;0;43;46;33;46
01/04/2013;2;0;44;48;29;47
01/04/2013;3;1;44;48;29;48
01/04/2013;4;1;45;50;33;43
01/04/2013;5;1;46;49;36;40
01/04/2013;6;0;48;53;35;39
01/04/2013;7;1;48;52;34;45
01/04/2013;8;0;45;49;27;60
01/04/2013;9;0;41;46;21;71
01/04/2013;10;0;40;44;17;82
01/04/2013;11;0;39;42;16;91
01/04/2013;12;0;37;39;17;94
01/04/2013;13;0;40;41;17;96
01/04/2013;14;0;n/d;39;18;99
01/04/2013;15;0;n/d;42;18;100
01/04/2013;16;0;n/d;39;22;98
01/04/2013;17;0;n/d;37;24;99
01/04/2013;18;0;n/d;36;27;96
01/04/2013;19;0;n/d;39;32;86
01/04/2013;20;0;29;34;42;71
01/04/2013;21;0;26;30;38;72
01/04/2013;22;0;23;27;31;75
01/04/2013;23;0;22;25;27;73
01/04/2013;24;0;22;26;26;68
02/04/2013;1;0;21;26;22;70
02/04/2013;2;0;20;23;21;69
02/04/2013;3;0;20;22;27;62
02/04/2013;4;0;20;21;33;52
02/04/2013;5;0;21;24;59;27
02/04/2013;6;0;21;26;83;10
02/04/2013;7;0;20;30;77;20
02/04/2013;8;0;20;35;57;42
02/04/2013;9;0;23;37;43;56
02/04/2013;10;0;25;41;32;78
02/04/2013;11;0;24;33;29;78
02/04/2013;12;0;28;29;24;88
02/04/2013;13;0;27;31;24;90
02/04/2013;14;0;28;30;26;89
02/04/2013;15;0;27;28;24;91
02/04/2013;16;0;28;31;27;88
02/04/2013;17;0;25;34;34;80
02/04/2013;18;0;26;35;43;66
02/04/2013;19;0;28;38;53;54
02/04/2013;20;0;29;40;52;51
02/04/2013;21;0;31;42;43;54
02/04/2013;22;0;27;38;46;49
02/04/2013;23;0;27;38;46;46
02/04/2013;24;0;26;37;42;46
03/04/2013;1;0;25;37;39;48
03/04/2013;2;0;24;34;35;48
03/04/2013;3;0;25;37;37;40
03/04/2013;4;0;26;38;41;34
03/04/2013;5;0;25;36;52;20
03/04/2013;6;0;26;38;67;10
03/04/2013;7;0;28;42;70;10
03/04/2013;8;0;32;52;66;20
03/04/2013;9;0;37;55;53;32
03/04/2013;10;0;43;57;40;46
03/04/2013;11;0;43;55;37;58
03/04/2013;12;0;41;46;29;73
03/04/2013;13;0;43;48;30;73
03/04/2013;14;0;40;50;36;63
03/04/2013;15;0;42;56;36;61
03/04/2013;16;0;46;58;34;61
03/04/2013;17;0;49;60;38;52
03/04/2013;18;0;49;59;39;52
03/04/2013;19;0;50;61;43;46
03/04/2013;20;0;47;56;37;51
03/04/2013;21;0;41;52;38;51
03/04/2013;22;0;41;49;33;51
03/04/2013;23;0;42;49;36;41
03/04/2013;24;0;42;48;35;39
04/04/2013;1;0;44;49;29;42
04/04/2013;2;0;42;49;24;46
04/04/2013;3;0;42;46;25;44
04/04/2013;4;0;41;46;29;37
04/04/2013;5;0;42;50;47;21
04/04/2013;6;0;43;49;62;13
04/04/2013;7;0;45;54;68;15
04/04/2013;8;0;47;67;54;25
04/04/2013;9;0;48;67;43;37
04/04/2013;10;1;50;68;39;46
04/04/2013;11;0;50;65;39;49
04/04/2013;12;0;51;61;42;50
04/04/2013;13;0;50;61;44;58
04/04/2013;14;0;44;60;40;72
04/04/2013;15;0;33;56;33;80
04/04/2013;16;0;35;39;37;77
04/04/2013;17;0;36;41;45;66
04/04/2013;18;1;39;44;63;48
04/04/2013;19;0;38;46;57;49
04/04/2013;20;0;40;47;51;51
04/04/2013;21;0;41;51;45;54
04/04/2013;22;0;42;54;38;55
04/04/2013;23;0;46;57;34;52
04/04/2013;24;0;48;59;35;46
05/04/2013;1;0;47;61;31;47
05/04/2013;2;0;49;59;30;46
05/04/2013;3;0;52;62;28;43
05/04/2013;4;0;53;61;32;37
05/04/2013;5;0;53;60;45;22
05/04/2013;6;1;53;58;61;10
05/04/2013;7;1;52;59;69;9
05/04/2013;8;1;53;63;54;23
05/04/2013;9;1;50;64;42;33
05/04/2013;10;1;52;64;40;37
05/04/2013;11;1;52;65;38;41
05/04/2013;12;1;53;59;36;45
05/04/2013;13;0;52;64;36;48
05/04/2013;14;0;51;62;37;51
05/04/2013;15;0;51;58;37;55
05/04/2013;16;0;49;58;38;55
05/04/2013;17;0;48;60;47;43
05/04/2013;18;0;47;64;50;38
05/04/2013;19;0;46;58;56;28
05/04/2013;20;0;50;62;48;31
05/04/2013;21;0;54;64;44;32
05/04/2013;22;0;55;63;37;37
05/04/2013;23;0;59;66;37;33
05/04/2013;24;0;58;62;36;35
06/04/2013;1;0;51;59;33;37
06/04/2013;2;0;45;53;31;37
06/04/2013;3;0;41;48;30;33
06/04/2013;4;0;40;48;29;34
06/04/2013;5;0;43;50;33;32
06/04/2013;6;0;43;53;35;30
06/04/2013;7;0;40;51;35;30
06/04/2013;8;0;37;53;34;32
06/04/2013;9;0;39;55;32;39
06/04/2013;10;0;44;54;27;48
06/04/2013;11;0;45;55;29;47
06/04/2013;12;0;45;53;28;48
06/04/2013;13;0;45;57;27;51
06/04/2013;14;0;46;54;25;52
06/04/2013;15;0;43;52;30;51
06/04/2013;16;0;43;50;38;44
06/04/2013;17;0;41;49;42;41
06/04/2013;18;0;41;47;48;36
06/04/2013;19;0;41;44;52;31
06/04/2013;20;0;39;44;47;33
06/04/2013;21;0;36;43;47;39
06/04/2013;22;0;33;40;44;39
06/04/2013;23;0;35;41;57;28
06/04/2013;24;0;38;43;51;31
07/04/2013;1;0;39;44;45;31
07/04/2013;2;0;39;45;47;26
07/04/2013;3;0;41;47;38;30
07/04/2013;4;0;43;50;38;27
07/04/2013;5;0;43;50;49;16
07/04/2013;6;0;40;52;46;22
07/04/2013;7;0;39;50;42;29
07/04/2013;8;0;38;52;40;34
07/04/2013;9;0;42;52;39;41
07/04/2013;10;0;44;50;24;63
07/04/2013;11;0;35;38;16;75
07/04/2013;12;0;30;33;15;79
07/04/2013;13;0;23;28;14;92
07/04/2013;14;0;19;22;15;102
07/04/2013;15;0;n/d;16;14;104
07/04/2013;16;0;15;17;21;99
07/04/2013;17;0;13;20;20;98
07/04/2013;18;0;20;19;24;91
07/04/2013;19;0;23;25;36;76
07/04/2013;20;0;26;30;38;70
07/04/2013;21;0;29;34;37;68
07/04/2013;22;0;25;31;34;68
07/04/2013;23;0;21;28;31;68
07/04/2013;24;0;20;21;28;67
08/04/2013;1;0;19;19;25;62
08/04/2013;2;0;20;23;35;52
08/04/2013;3;0;19;22;28;55
08/04/2013;4;0;20;22;41;42
08/04/2013;5;1;21;22;52;32
08/04/2013;6;1;23;32;81;9
08/04/2013;7;1;24;45;82;10
08/04/2013;8;1;28;48;86;7
08/04/2013;9;1;31;56;77;17
08/04/2013;10;0;32;54;55;37
08/04/2013;11;0;33;43;41;53
08/04/2013;12;0;35;43;44;52
08/04/2013;13;1;37;44;48;49
08/04/2013;14;0;33;43;44;56
08/04/2013;15;0;33;42;52;48
08/04/2013;16;0;33;41;53;54
08/04/2013;17;0;30;37;50;56
08/04/2013;18;0;28;37;59;48
08/04/2013;19;0;23;31;56;47
08/04/2013;20;0;22;26;58;43
08/04/2013;21;0;21;24;66;32
08/04/2013;22;0;25;29;70;28
08/04/2013;23;0;26;30;51;38
08/04/2013;24;0;22;26;38;50
09/04/2013;1;0;13;18;34;53
09/04/2013;2;0;11;11;29;56
09/04/2013;3;0;9;11;30;54
09/04/2013;4;0;8;11;33;44
09/04/2013;5;0;9;14;40;46
09/04/2013;6;0;7;14;63;33
09/04/2013;7;0;7;13;81;18
09/04/2013;8;1;8;19;75;18
09/04/2013;9;0;8;22;61;41
09/04/2013;10;0;9;19;47;63
09/04/2013;11;0;13;24;43;71
09/04/2013;12;0;11;23;71;42
09/04/2013;13;0;14;n/d;55;57
09/04/2013;14;0;13;19;82;32
09/04/2013;15;0;13;18;57;47
09/04/2013;16;0;11;13;59;42
09/04/2013;17;0;11;12;56;47
09/04/2013;18;0;12;13;61;44
09/04/2013;19;0;11;16;62;42
09/04/2013;20;0;12;16;68;33
09/04/2013;21;0;15;19;74;24
09/04/2013;22;0;14;18;43;52
09/04/2013;23;0;10;9;28;67
09/04/2013;24;0;7;8;27;69
10/04/2013;1;0;7;10;23;66
10/04/2013;2;0;8;17;19;69
10/04/2013;3;0;8;19;16;74
10/04/2013;4;0;7;17;16;74
10/04/2013;5;0;7;13;33;58
10/04/2013;6;0;7;11;62;39
10/04/2013;7;0;7;12;66;36
10/04/2013;8;0;10;13;61;34
10/04/2013;9;0;12;17;66;28
10/04/2013;10;0;12;21;48;49
10/04/2013;11;0;13;24;49;50
10/04/2013;12;0;13;29;51;50
10/04/2013;13;0;15;22;44;54
10/04/2013;14;0;14;26;49;53
10/04/2013;15;0;15;25;51;50
10/04/2013;16;0;14;26;53;52
10/04/2013;17;0;14;21;62;44
10/04/2013;18;1;15;23;77;29
10/04/2013;19;1;15;21;69;35
10/04/2013;20;0;15;17;55;43
10/04/2013;21;0;11;16;36;60
10/04/2013;22;0;9;13;27;64
10/04/2013;23;0;7;11;22;65
10/04/2013;24;0;5;8;19;63
11/04/2013;1;0;7;7;16;60
11/04/2013;2;0;6;6;14;60
11/04/2013;3;0;5;6;15;62
11/04/2013;4;0;6;4;17;61
11/04/2013;5;0;8;7;31;57
11/04/2013;6;0;9;13;41;60
11/04/2013;7;0;9;16;56;46
11/04/2013;8;0;11;18;57;45
11/04/2013;9;0;11;18;58;46
11/04/2013;10;n/d;n/d;n/d;n/d;n/d
11/04/2013;11;n/d;n/d;n/d;n/d;n/d
11/04/2013;12;n/d;n/d;n/d;n/d;n/d
11/04/2013;13;0;n/d;n/d;58;41
11/04/2013;14;0;n/d;n/d;54;44
11/04/2013;15;0;n/d;13;62;35
11/04/2013;16;0;n/d;14;57;37
11/04/2013;17;0;n/d;12;64;29
11/04/2013;18;1;n/d;15;75;18
11/04/2013;19;1;n/d;17;69;24
11/04/2013;20;0;n/d;17;55;42
11/04/2013;21;0;n/d;11;50;43
11/04/2013;22;0;n/d;11;42;48
11/04/2013;23;0;n/d;11;24;61
11/04/2013;24;0;n/d;12;23;59
12/04/2013;1;0;8;14;17;63
12/04/2013;2;0;7;15;15;67
12/04/2013;3;0;6;16;13;69
12/04/2013;4;0;6;17;16;69
12/04/2013;5;0;7;18;27;60
12/04/2013;6;0;6;20;43;47
12/04/2013;7;0;7;21;45;49
12/04/2013;8;0;7;24;47;45
12/04/2013;9;0;7;20;46;48
12/04/2013;10;0;9;19;44;51
12/04/2013;11;0;11;22;36;61
12/04/2013;12;0;10;17;29;70
12/04/2013;13;0;10;20;24;75
12/04/2013;14;0;9;22;33;65
12/04/2013;15;0;8;16;50;50
12/04/2013;16;0;n/d;19;46;55
12/04/2013;17;0;n/d;13;49;55
12/04/2013;18;0;n/d;9;47;56
12/04/2013;19;0;11;11;57;44
12/04/2013;20;0;11;14;54;47
12/04/2013;21;0;10;13;46;47
12/04/2013;22;0;10;12;40;50
12/04/2013;23;0;8;9;27;63
12/04/2013;24;0;7;9;35;58
13/04/2013;1;0;8;14;27;61
13/04/2013;2;0;8;15;22;63
13/04/2013;3;0;9;17;25;58
13/04/2013;4;0;8;17;31;50
13/04/2013;5;0;9;16;37;41
13/04/2013;6;0;10;22;49;30
13/04/2013;7;0;14;23;52;31
13/04/2013;8;0;13;24;39;53
13/04/2013;9;0;9;26;30;62
13/04/2013;10;0;15;26;26;68
13/04/2013;11;0;n/d;21;26;66
13/04/2013;12;0;n/d;18;32;60
13/04/2013;13;0;n/d;17;32;64
13/04/2013;14;0;n/d;18;34;64
13/04/2013;15;0;n/d;18;34;65
13/04/2013;16;0;n/d;17;43;55
13/04/2013;17;0;n/d;14;56;41
13/04/2013;18;1;11;15;68;30
13/04/2013;19;1;15;16;79;20
13/04/2013;20;0;12;15;63;28
13/04/2013;21;0;16;16;67;23
13/04/2013;22;0;18;16;45;38
13/04/2013;23;0;13;13;39;41
13/04/2013;24;0;10;14;35;43
14/04/2013;1;0;5;11;34;46
14/04/2013;2;0;8;10;28;49
14/04/2013;3;0;7;9;27;49
14/04/2013;4;0;7;9;29;47
14/04/2013;5;0;9;9;30;46
14/04/2013;6;0;6;9;34;41
14/04/2013;7;0;8;10;34;44
14/04/2013;8;0;11;12;32;47
14/04/2013;9;0;7;13;27;59
14/04/2013;10;0;10;11;23;70
14/04/2013;11;0;10;12;18;82
14/04/2013;12;0;11;14;21;85
14/04/2013;13;0;10;13;21;90
14/04/2013;14;0;12;10;21;95
14/04/2013;15;0;11;9;25;95
14/04/2013;16;0;12;10;30;91
14/04/2013;17;0;11;11;42;80
14/04/2013;18;0;12;22;57;62
14/04/2013;19;1;17;26;100;22
